element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
191,3,6,0,True,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,80,0,52185,0,0
191,12,2,0,False,2022-08-13T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,80,-18059,34136,408,18467
191,23,16,0,True,2022-08-20T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-7361,27585,288,7649
191,33,4,0,False,2022-08-27T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-3104,24958,338,3442
191,45,11,0,False,2022-08-30T19:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-1526,23668,185,1711
191,55,12,0,True,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-1389,22397,155,1544
191,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-267,21588,166,433
191,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-447,21254,219,666
191,96,14,1,True,2022-10-09T18:00:00Z,1,2,10,14,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,36.0,3.7,0,0.11500,0.00151,0.11651,0.00000,79,-381,20933,195,576
191,109,18,1,False,2022-10-15T16:30:00Z,2,0,11,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1,0,0.00000,0.00002,0.00002,0.43430,79,617,21962,1025,408
191,120,15,1,False,2022-10-19T18:30:00Z,1,0,12,72,0,0,0,1,0,0,0,1,0,0,0,-8,0.0,0.7,8.0,0.3,1,0.17320,0.00125,0.17445,0.88530,79,1061,24245,1651,590
191,123,7,8,True,2022-10-22T14:00:00Z,3,0,13,77,1,0,1,0,0,0,0,0,0,0,2,32,35.4,3.4,19.0,5.8,1,0.17500,0.00649,0.18149,0.87150,79,2010,25835,3124,1114
191,136,9,2,False,2022-10-29T16:30:00Z,0,0,14,90,0,0,1,0,0,0,0,0,0,0,0,1,4.8,3.0,13.0,2.1,1,0.50320,0.00656,0.50976,1.93390,79,32450,60079,35582,3132
191,143,10,2,True,2022-11-05T17:30:00Z,0,2,15,60,0,0,0,1,0,0,0,0,0,0,0,6,3.8,12.6,43.0,5.9,1,0.51730,0.12259,0.63989,1.53680,79,83471,147279,92480,9009
191,151,3,0,False,2022-11-12T15:00:00Z,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-84379,59734,1220,85599
191,166,20,0,True,2022-12-26T15:00:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,79,-25222,35594,1396,26618
191,175,13,2,False,2022-12-31T15:00:00Z,1,1,18,69,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,1,0.00000,0.00794,0.00794,0.82750,79,-3247,32529,491,3738
