element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
149,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,0,55834,0,0
149,15,18,0,True,2022-08-14T15:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,-5311,52901,1498,6809
149,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,-6396,47482,1514,7910
149,35,10,0,True,2022-08-27T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,11219,67496,24764,13545
149,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,-5869,60257,1763,7632
149,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.00000,44,6792,68852,13350,6558
149,87,12,0,False,2022-10-01T14:00:00Z,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,-1041,67869,3497,4538
149,93,18,1,True,2022-10-08T16:30:00Z,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.5,0.0,0.1,0,0.00000,0.00269,0.00269,0.00000,44,-3152,64938,2349,5501
149,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,-2581,62561,1292,3873
149,114,16,0,True,2022-10-18T18:30:00Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,-2918,57802,529,3447
149,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,3,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.4,0.0,0.1,0,0.00000,0.00041,0.00041,0.00000,44,-1778,58291,813,2591
149,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,43,-2506,55928,1179,3685
149,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,8,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.4,0.0,0.2,0,0.00000,0.00437,0.00437,0.12360,43,-3098,52930,871,3969
149,152,2,0,True,2022-11-13T14:00:00Z,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,43,-1919,51182,652,2571
149,170,17,1,False,2022-12-26T15:00:00Z,1,3,17,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00000,0.00097,0.00097,0.00000,43,-4543,46856,2164,6707
